time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731091199676757251,36.437,1731091199556620995,37.562,1731091199676343291,20.437,1731091199636604585,36.9995,False,True,3.0,1.288398027420044
1731091202756873628,36.5,1731091202676703302,37.625,1731091202756458093,20.437,1731091202716671230,37.0625,False,True,3.0,1.3667399883270264
1731091205676798064,36.562,1731091205676313255,37.687,1731091205556592427,20.437,1731091205636402961,37.1245,False,True,3.0,1.2849700450897217
1731091208687049519,36.625,1731091208596991525,37.687,1731091208686478399,20.437,1731091208646751992,37.156,False,True,3.0,1.2934696674346924
1731091211676920079,36.687,1731091211556589157,37.75,1731091211636478436,20.437,1731091211676464083,37.2185,False,True,3.0,1.2823317050933838
1731091214686925131,36.75,1731091214636477187,37.75,1731091214596672743,20.437,1731091214686495744,37.25,False,True,3.0,1.2905733585357666
1731091217676773532,36.75,1731091217556565888,37.75,1731091217637297727,20.437,1731091217676392162,37.25,False,True,3.0,1.278642177581787
1731091220676878460,36.75,1731091220636636514,37.75,1731091220597425518,20.437,1731091220676448685,37.25,False,True,3.0,1.2781708240509033
1731091223716952380,36.75,1731091223676476582,37.75,1731091223636742045,20.437,1731091223716484569,37.25,False,True,3.0,1.3181421756744385
1731091226716861608,36.75,1731091226596612162,37.75,1731091226676640176,20.437,1731091226716396945,37.25,False,True,3.0,1.3174488544464111
1731091229676699564,36.75,1731091229556598189,37.75,1731091229636390366,20.437,1731091229676325286,37.25,True,True,3.0,1.2766590118408203
1731091232676877640,36.75,1731091232596591798,37.75,1731091232636488583,20.437,1731091232676470789,37.25,True,True,3.0,1.2750740051269531
1731091235676740307,36.812,1731091235556952685,37.75,1731091235637154368,20.437,1731091235676372343,37.281,False,True,3.0,1.273148775100708
1731091238676894792,36.812,1731091238596598518,37.75,1731091238636786533,20.437,1731091238676489385,37.281,False,True,3.0,1.2715396881103516
1731091241727007046,36.875,1731091241686591217,37.75,1731091241636666068,20.437,1731091241726502847,37.3125,False,True,3.0,1.3198671340942383
1731091244676863234,36.812,1731091244596650191,37.75,1731091244636438894,20.437,1731091244676464233,37.281,False,True,3.0,1.2679829597473145
1731091247716854469,36.812,1731091247676606573,37.812,1731091247636666107,20.437,1731091247716446599,37.312,False,True,3.0,1.3062160015106201
1731091250716891784,36.875,1731091250716462322,37.812,1731091250676590547,20.437,1731091250596587600,37.3435,False,True,3.0,1.3044912815093994
1731091253796922949,36.875,1731091253756552205,37.812,1731091253716627976,20.437,1731091253796477581,37.3435,False,True,3.0,1.3836777210235596
1731091256716796673,36.875,1731091256676553190,37.812,1731091256596759025,20.437,1731091256716343638,37.3435,False,True,3.0,1.3018240928649902
1731091259716977333,36.937,1731091259636420071,37.812,1731091259676804244,20.437,1731091259716482429,37.3745,False,True,3.0,1.3012540340423584
1731091262836875548,36.875,1731091262756650343,37.812,1731091262796492736,20.437,1731091262836490232,37.3435,False,True,3.0,1.420541763305664
1731091265717017841,36.875,1731091265676472617,37.75,1731091265716527696,20.437,1731091265636593568,37.3125,False,True,3.0,1.2992620468139648
1731091268716970083,36.875,1731091268596609048,37.75,1731091268676509253,20.437,1731091268716521214,37.3125,False,True,3.0,1.2974662780761719
1731091271757054571,36.812,1731091271636595361,37.75,1731091271756493484,20.437,1731091271716590360,37.281,False,True,3.0,1.3358044624328613
1731091274716727613,36.812,1731091274596623117,37.687,1731091274677224313,20.437,1731091274716355018,37.2495,True,True,3.0,1.2937390804290771
1731091277716799825,36.812,1731091277677365069,37.687,1731091277636663589,20.437,1731091277716418527,37.2495,True,True,3.0,1.2935616970062256
1731091280717015910,36.812,1731091280596621033,37.687,1731091280677320025,20.437,1731091280716552022,37.2495,False,True,3.0,1.2920162677764893
1731091283727713735,36.875,1731091283686473480,37.687,1731091283636748755,20.437,1731091283727240959,37.281,False,True,3.0,1.300947666168213
1731091286716989753,36.875,1731091286596574243,37.687,1731091286716522310,20.437,1731091286676489512,37.281,False,True,3.0,1.2900526523590088
1731091289716932476,36.875,1731091289676501185,37.687,1731091289716502512,20.437,1731091289636616168,37.281,False,True,3.0,1.2882270812988281
1731091292716658124,36.875,1731091292596592745,37.687,1731091292716326916,20.437,1731091292676732414,37.281,False,True,3.0,1.2877867221832275
1731091295716820407,36.875,1731091295636587797,37.687,1731091295716371445,20.437,1731091295677485051,37.281,False,True,3.0,1.2861957550048828
1731091298717088964,36.875,1731091298596628414,37.687,1731091298676393748,20.437,1731091298716589189,37.281,False,True,3.0,1.2847881317138672
1731091301756966362,36.937,1731091301636599372,37.75,1731091301756558176,20.375,1731091301716477776,37.3435,False,True,3.0,1.3228685855865479
1731091304716919017,36.875,1731091304596582979,37.687,1731091304716503701,20.437,1731091304677389752,37.281,False,True,3.0,1.2822258472442627
1731091307716904451,36.875,1731091307676699630,37.687,1731091307716457914,20.437,1731091307636677228,37.281,False,True,3.0,1.280442476272583
1731091310797443060,36.875,1731091310596565217,37.687,1731091310756375747,20.437,1731091310797075668,37.281,False,True,3.0,1.3591928482055664
1731091313757120251,36.875,1731091313636595728,37.687,1731091313756630679,20.437,1731091313716510854,37.281,True,True,3.0,1.3171956539154053
1731091316717497056,36.875,1731091316676468425,37.625,1731091316596740811,20.437,1731091316717083591,37.25,True,True,3.0,1.2758338451385498
1731091319797073594,36.875,1731091319756676502,37.625,1731091319717814239,20.437,1731091319796691183,37.25,False,True,3.0,1.3540706634521484
1731091322757617136,36.875,1731091322716569117,37.625,1731091322676698033,20.437,1731091322757178339,37.25,False,True,3.0,1.3129010200500488
1731091325717136405,36.875,1731091325636571473,37.687,1731091325676915400,20.437,1731091325716716329,37.281,False,True,3.0,1.271885633468628
1731091328756925226,36.875,1731091328717126231,37.687,1731091328756460077,20.437,1731091328678857214,37.281,False,True,3.0,1.309910774230957
1731091331727309726,36.875,1731091331686647645,37.687,1731091331636570802,20.437,1731091331726939518,37.281,False,True,3.0,1.279874324798584
