time,plant_time,heater_on,fan_on,lower_bound,upper_bound,t_heater,ubound_h,lbound_h
1731601939856387000,1731601939761221763,False,True,36.5,37.75,55.267416894340464,55.92857567331954,55.24484505021523
1731601942927403000,1731601942811151924,True,True,36.5,37.75,54.980192680861514,55.92857567331954,55.24484505021523
1731601945771467000,1731601945763341731,True,True,36.5,37.75,55.876971047890244,55.92857567331954,55.24484505021523
1731601948781459000,1731601948771125237,False,True,36.5,37.75,56.7747559490402,55.92857567331954,55.24484505021523
1731601951939900000,1731601951881875935,False,True,36.5,37.75,56.49221031218819,55.92857567331954,55.24484505021523
1731601954771500000,1731601954761223735,False,True,36.5,37.75,56.222694718893045,55.92857567331954,55.24484505021523
1731601957877945000,1731601957761368842,False,True,36.5,37.75,55.96397602225111,55.92857567331954,55.24484505021523
1731601960789508000,1731601960771429398,False,True,36.5,37.75,55.72220264385764,55.92857567331954,55.24484505021523
1731601963771782000,1731601963761390070,False,True,36.5,37.75,55.4987496449145,55.92857567331954,55.24484505021523
1731601966821692000,1731601966781176475,False,True,36.5,37.75,55.28608399772503,55.92857567331954,55.24484505021523
1731601969811387000,1731601969801195157,True,True,36.5,37.75,55.08570109506432,55.92857567331954,55.24484505021523
1731601972811509000,1731601972801536760,False,True,36.5,37.75,56.07029194432856,55.92857567331954,55.24484505021523
1731601975799551000,1731601975761413454,False,True,36.5,37.75,55.862923692323754,55.92857567331954,55.24484505021523
1731601978872144000,1731601978851279263,False,True,36.5,37.75,55.66979081341825,55.99795735138186,55.31520665456865
1731601981801214000,1731601981801223521,False,True,36.5,37.75,55.48328276508714,55.92857567331954,55.24484505021523
1731601984801766000,1731601984801243831,True,True,36.5,37.75,55.3092206059049,55.99795735138186,55.31520665456865
1731601987880957000,1731601987801222494,False,True,36.5,37.75,56.311750157503106,55.99795735138186,55.31520665456865
1731601990851184000,1731601990801430198,False,True,36.5,37.75,56.114069088242175,55.92857567331954,55.24484505021523
1731601993800696000,1731601993801241868,False,True,36.5,37.75,55.930644572736895,55.92857567331954,55.24484505021523
1731601996801252000,1731601996801214070,False,True,36.5,37.75,55.75804747441493,55.92857567331954,55.24484505021523
1731601999862220000,1731601999801164146,False,True,36.5,37.75,55.58879983877101,55.92857567331954,55.24484505021523
1731602003447723000,1731602002801315432,False,True,36.5,37.75,55.42422509347293,55.92857567331954,55.24484505021523
1731602005903487000,1731602005841357267,False,True,36.5,37.75,55.257209376714194,55.92857567331954,55.24484505021523
1731602008873260000,1731602008801294264,True,True,36.5,37.75,55.097601747623926,55.92857567331954,55.24484505021523
1731602011945595000,1731602011881041220,False,True,36.5,37.75,56.11401838405912,55.99795735138186,55.31520665456865
