time,plant_time,heater_on,fan_on,lower_bound,upper_bound,t_heater,ubound_h,lbound_h
1731408573622586000,1731408573535289199,False,True,36.5,37.75,57.04971420556834,57.56630281508908,56.75619750089763
1731408576591887000,1731408576475140163,False,True,36.5,37.75,56.850834552398254,57.56630281508908,56.75619750089763
1731408579538563000,1731408579475544872,True,True,36.5,37.75,56.65506786141634,57.56630281508908,56.75619750089763
1731408582707103000,1731408582635385497,False,True,36.5,37.75,57.85759812358553,57.64383312058314,56.83450870973795
1731408585605992000,1731408585515178120,False,True,36.5,37.75,57.64881896418694,57.64383312058314,56.83450870973795
1731408588677430000,1731408588515183654,False,True,36.5,37.75,57.441432781934715,57.56630281508908,56.75619750089763
1731408591646236000,1731408591475179712,False,True,36.5,37.75,57.236244767350605,57.64383312058314,56.83450870973795
1731408594614792000,1731408594515002864,False,True,36.5,37.75,57.0337432379096,57.64383312058314,56.83450870973795
1731408597538497000,1731408597475071120,False,True,36.5,37.75,56.83413979803421,57.56630281508908,56.75619750089763
1731408600656780000,1731408600485176525,True,True,36.5,37.75,56.63780873588112,57.56630281508908,56.75619750089763
1731408603651142000,1731408603555638218,False,True,36.5,37.75,57.839713295575436,57.56630281508908,56.75619750089763
1731408606697679000,1731408606516113027,False,True,36.5,37.75,57.63025761219299,57.56630281508908,56.75619750089763
1731408609769583000,1731408609654718880,False,True,36.5,37.75,57.422355149046915,57.56630281508908,56.75619750089763
1731408612637035000,1731408612475370382,False,True,36.5,37.75,57.21659005597924,57.56630281508908,56.75619750089763
1731408615606746000,1731408615515975608,False,True,36.5,37.75,57.01346090486759,57.56630281508908,56.75619750089763
1731408618679481000,1731408618514991055,False,True,36.5,37.75,56.81339014208491,57.56630281508908,56.75619750089763
1731408621648239000,1731408621515173433,True,True,36.5,37.75,56.616732576913016,57.56630281508908,56.75619750089763
1731408624617862000,1731408624515146617,False,True,36.5,37.75,57.81438483397351,57.56630281508908,56.75619750089763
1731408627678279000,1731408627525209944,False,True,36.5,37.75,57.60516904014115,57.56630281508908,56.75619750089763
1731408630662375000,1731408630515195573,False,True,36.5,37.75,57.39757000347949,57.56630281508908,56.75619750089763
1731408633778955000,1731408633715137459,False,True,36.5,37.75,57.19236405098333,57.64383312058314,56.83450870973795
1731408636598724000,1731408636515213724,False,True,36.5,37.75,56.98981196814331,57.56630281508908,56.75619750089763
1731408639671996000,1731408639515212106,False,True,36.5,37.75,56.790331631103705,57.56630281508908,56.75619750089763
1731408642641134000,1731408642525071465,True,True,36.5,37.75,56.59427383415942,57.56630281508908,56.75619750089763
1731408645610790000,1731408645515114811,False,True,36.5,37.75,57.79246637519766,57.56630281508908,56.75619750089763
1731408648682303000,1731408648525113884,False,True,36.5,37.75,57.57570064516009,57.56630281508908,56.75619750089763
1731408651651615000,1731408651515146830,False,True,36.5,37.75,57.361227069301506,57.56630281508908,56.75619750089763
1731408654622030000,1731408654515257116,False,True,36.5,37.75,57.15367128891685,57.56630281508908,56.75619750089763
1731408657579267000,1731408657515243193,False,True,36.5,37.75,56.949010911730134,57.56630281508908,56.75619750089763
1731408660765661000,1731408660635116299,True,True,36.5,37.75,56.75168898839509,57.56630281508908,56.75619750089763
1731408663579165000,1731408663515185559,False,True,36.5,37.75,57.95230128782296,57.56630281508908,56.75619750089763
1731408666659469000,1731408666515239789,False,True,36.5,37.75,57.733133133546744,57.56630281508908,56.75619750089763
1731408669777304000,1731408669644818891,False,True,36.5,37.75,57.520091884272325,57.56630281508908,56.75619750089763
1731408672747222000,1731408672595256258,False,True,36.5,37.75,57.30921555290624,57.56630281508908,56.75619750089763
1731408675719571000,1731408675595269618,False,True,36.5,37.75,57.10108029098029,57.56630281508908,56.75619750089763
1731408678686211000,1731408678525269593,False,True,36.5,37.75,56.90022812803156,57.56630281508908,56.75619750089763
1731408681655027000,1731408681515296486,True,True,36.5,37.75,56.70256275869751,57.56630281508908,56.75619750089763
1731408684618856000,1731408684555242175,False,True,36.5,37.75,57.90306384735324,57.56630281508908,56.75619750089763
1731408687595004000,1731408687515250701,False,True,36.5,37.75,57.6921500331371,57.56630281508908,56.75619750089763
1731408690666955000,1731408690555194448,False,True,36.5,37.75,57.478633070398175,57.56630281508908,56.75619750089763
1731408693619334000,1731408693555137672,False,True,36.5,37.75,57.271677965685555,57.56630281508908,56.75619750089763
1731408696578967000,1731408696515184826,False,True,36.5,37.75,57.07142173731905,57.56630281508908,56.75619750089763
1731408699679104000,1731408699595238814,False,True,36.5,37.75,56.86972878249322,57.56630281508908,56.75619750089763
1731408702647549000,1731408702515220088,True,True,36.5,37.75,56.67145001347198,57.56630281508908,56.75619750089763
1731408705616882000,1731408705525215031,False,True,36.5,37.75,57.871537274826665,57.56630281508908,56.75619750089763
1731408708688942000,1731408708515372889,False,True,36.5,37.75,57.660384316109024,57.56630281508908,56.75619750089763
1731408711659609000,1731408711555276881,False,True,36.5,37.75,57.45109689113515,57.64383312058314,56.83450870973795
1731408714630797000,1731408714554973402,False,True,36.5,37.75,57.24833749929424,57.64383312058314,56.83450870973795
1731408717702563000,1731408717565184134,False,True,36.5,37.75,57.048117201230255,57.64383312058314,56.83450870973795
