time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731408717565184134,36.5,1731408717434913105,37.375,1731408717564805640,20.437,1731408717514993045,36.9375,False,True,3.0,1.2772209644317627
1731408720555136816,36.5,1731408720474884763,37.312,1731408720515135658,20.437,1731408720554766415,36.906,False,True,3.0,1.2654073238372803
1731408723555281195,36.5,1731408723435502339,37.312,1731408723514794875,20.437,1731408723554746870,36.906,False,True,3.0,1.263747215270996
1731408726555096117,36.5,1731408726514717108,37.375,1731408726474922127,20.437,1731408726554722382,36.9375,True,True,3.0,1.261770486831665
1731408729634610618,36.562,1731408729514480327,37.375,1731408729634379603,20.437,1731408729594463528,36.9685,False,True,3.0,1.3394646644592285
1731408732555118885,36.5,1731408732475992591,37.312,1731408732514866610,20.437,1731408732554729224,36.906,False,True,3.0,1.2583041191101074
1731408735595157863,36.562,1731408735514518699,37.375,1731408735554803809,20.437,1731408735594748647,36.9685,False,True,3.0,1.2973270416259766
1731408738555890248,36.562,1731408738474918861,37.375,1731408738555495883,20.437,1731408738515385675,36.9685,False,True,3.0,1.2565956115722656
1731408741555510705,36.562,1731408741434863633,37.375,1731408741554915232,20.375,1731408741514891391,36.9685,False,True,3.0,1.2544324398040771
1731408744555253656,36.562,1731408744474883676,37.375,1731408744554806366,20.375,1731408744515465271,36.9685,True,True,3.0,1.2523713111877441
1731408747565243652,36.562,1731408747434917970,37.375,1731408747514881831,20.375,1731408747564816048,36.9685,False,True,3.0,1.2605552673339844
1731408750555161960,36.5,1731408750514753636,37.375,1731408750474919710,20.375,1731408750554789318,36.9375,False,True,3.0,1.2486872673034668
1731408753645425902,36.5,1731408753514867171,37.375,1731408753554769394,20.437,1731408753644974613,36.9375,False,True,3.0,1.3380436897277832
1731408756635167590,36.562,1731408756554965255,37.375,1731408756634765984,20.375,1731408756594847555,36.9685,False,True,3.0,1.3274328708648682
1731408759645237282,36.562,1731408759514861570,37.375,1731408759555063775,20.375,1731408759644822695,36.9685,False,True,3.0,1.337341070175171
1731408762595591765,36.5,1731408762474886163,37.375,1731408762594986774,20.375,1731408762554857566,36.9375,False,True,3.0,1.2869305610656738
1731408765605062573,36.5,1731408765554695234,37.375,1731408765515884356,20.375,1731408765604664986,36.9375,True,True,3.0,1.2946252822875977
1731408768565162031,36.5,1731408768474860325,37.375,1731408768514847095,20.375,1731408768564749222,36.9375,False,True,3.0,1.252959966659546
1731408771555799732,36.5,1731408771445034225,37.375,1731408771555370035,20.375,1731408771514918046,36.9375,False,True,3.0,1.2430708408355713
1731408774565808731,36.5,1731408774526170914,37.375,1731408774565334868,20.375,1731408774475013226,36.9375,False,True,3.0,1.251241683959961
1731408777555153142,36.5,1731408777434899925,37.375,1731408777554756944,20.375,1731408777515114884,36.9375,False,True,3.0,1.2397105693817139
1731408780555042051,36.562,1731408780514919403,37.375,1731408780474912827,20.375,1731408780554680649,36.9685,False,True,3.0,1.2377755641937256
1731408783595173054,36.562,1731408783515700576,37.437,1731408783594813282,20.375,1731408783554656206,36.9995,False,True,3.0,1.276078701019287
1731408786635197360,36.5,1731408786474915468,37.437,1731408786634743348,20.375,1731408786514907734,36.9685,True,True,3.0,1.3158366680145264
1731408789634472226,36.562,1731408789514476682,37.437,1731408789594288442,20.375,1731408789634254711,36.9995,False,True,3.0,1.3133392333984375
1731408792635325642,36.562,1731408792634921129,37.437,1731408792594784269,20.437,1731408792555568043,36.9995,False,True,3.0,1.3126027584075928
1731408795595209594,36.625,1731408795594762637,37.437,1731408795554931474,20.375,1731408795514890406,37.031,False,True,3.0,1.2722980976104736
1731408798595361751,36.625,1731408798474897398,37.437,1731408798594850832,20.437,1731408798554872225,37.031,False,True,3.0,1.270662546157837
1731408801595092373,36.625,1731408801554810545,37.437,1731408801515043469,20.437,1731408801594726397,37.031,False,True,3.0,1.2686100006103516
1731408804595265965,36.625,1731408804474867764,37.437,1731408804594786712,20.437,1731408804554964098,37.031,False,True,3.0,1.2679884433746338
1731408807605227266,36.625,1731408807514879903,37.437,1731408807554823018,20.437,1731408807604786050,37.031,True,True,3.0,1.2777576446533203
1731408810635352838,36.562,1731408810554877150,37.437,1731408810594817452,20.437,1731408810634911233,36.9995,False,True,3.0,1.3061318397521973
1731408813594981501,36.625,1731408813594619191,37.437,1731408813554836496,20.437,1731408813515053597,37.031,False,True,3.0,1.2640092372894287
1731408816645749369,36.562,1731408816645386022,37.437,1731408816604778577,20.437,1731408816554894999,36.9995,False,True,3.0,1.3146767616271973
1731408819596430316,36.562,1731408819554856252,37.437,1731408819595981988,20.437,1731408819514869240,36.9995,False,True,3.0,1.263627529144287
1731408822595236075,36.625,1731408822474958298,37.437,1731408822594713600,20.437,1731408822554713661,37.031,False,True,3.0,1.260657787322998
1731408825595226935,36.625,1731408825594867070,37.437,1731408825554834592,20.437,1731408825514885501,37.031,False,True,3.0,1.2588441371917725
1731408828635210559,36.625,1731408828554877492,37.437,1731408828594869658,20.437,1731408828634810861,37.031,True,True,3.0,1.2980620861053467
1731408831635328837,36.625,1731408831594802862,37.437,1731408831514977913,20.437,1731408831634901306,37.031,False,True,3.0,1.2964327335357666
1731408834675281921,36.625,1731408834554894769,37.437,1731408834674864519,20.437,1731408834634823868,37.031,False,True,3.0,1.3346166610717773
1731408837595366864,36.625,1731408837554752589,37.437,1731408837515389613,20.437,1731408837594829742,37.031,False,True,3.0,1.2529873847961426
1731408840595177393,36.625,1731408840474860932,37.437,1731408840555455142,20.437,1731408840594725010,37.031,False,True,3.0,1.2509937286376953
