time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1731087381566796937,20.562,1731087381516775972,20.75,1731087381476601439,20.187,1731087381566444422,20.656,True,True,3.0,1.2704522609710693
1731087384556962426,20.687,1731087384516581278,20.875,1731087384437348304,20.187,1731087384556486541,20.781,True,True,3.0,1.2602899074554443
1731087387596958695,20.812,1731087387476755326,21.062,1731087387596466958,20.187,1731087387556562580,20.937,True,True,3.0,1.2996621131896973
1731087390596862984,21.0,1731087390556657458,21.312,1731087390517326500,20.187,1731087390596359395,21.156,True,True,3.0,1.2978222370147705
1731087393596993663,21.187,1731087393476727393,21.5,1731087393557310910,20.187,1731087393596476982,21.3435,True,True,3.0,1.2961852550506592
1731087396607720636,21.375,1731087396516701349,21.75,1731087396607295472,20.187,1731087396567135888,21.5625,True,True,3.0,1.306497573852539
1731087399596953995,21.625,1731087399486831906,22.062,1731087399556551709,20.187,1731087399596470202,21.8435,True,True,3.0,1.2939772605895996
1731087402607439309,21.875,1731087402556532080,22.312,1731087402516728014,20.187,1731087402606994164,22.0935,True,True,3.0,1.3026983737945557
1731087405597157805,22.125,1731087405476621563,22.625,1731087405596732567,20.187,1731087405556919558,22.375,True,True,3.0,1.290656328201294
1731087408596862965,22.437,1731087408516709400,22.937,1731087408596481244,20.187,1731087408557461883,22.687,True,True,3.0,1.2885913848876953
1731087411566961406,22.687,1731087411476592575,23.25,1731087411516516170,20.187,1731087411566548167,22.9685,True,True,3.0,1.2569262981414795
1731087414607005632,23.0,1731087414516920064,23.625,1731087414556540822,20.187,1731087414606579800,23.3125,True,True,3.0,1.2951767444610596
1731087417556819399,23.25,1731087417476635988,23.937,1731087417517045442,20.187,1731087417556442919,23.5935,True,True,3.0,1.2432143688201904
1731087420596930638,23.562,1731087420556653966,24.312,1731087420596554361,20.187,1731087420516623571,23.937,True,True,3.0,1.2826247215270996
1731087423596932382,23.875,1731087423596515679,24.625,1731087423476658753,20.187,1731087423556632031,24.25,True,True,3.0,1.2823281288146973
1731087426676895362,24.187,1731087426596588191,25.062,1731087426636474758,20.187,1731087426676506678,24.6245,True,True,3.0,1.360539436340332
1731087429597687000,24.5,1731087429476592469,25.375,1731087429597231982,20.187,1731087429556523072,24.9375,True,True,3.0,1.280513048171997
1731087432596919369,24.875,1731087432516653227,25.75,1731087432556495669,20.187,1731087432596483796,25.3125,True,True,3.0,1.2787916660308838
1731087435596811087,25.187,1731087435556686913,26.125,1731087435476628454,20.187,1731087435596439273,25.656,True,True,3.0,1.276911973953247
1731087438596945101,25.5,1731087438516589844,26.5,1731087438557303342,20.125,1731087438596488175,26.0,True,True,3.0,1.2751474380493164
1731087441636685272,25.875,1731087441596520653,26.875,1731087441556649848,20.187,1731087441636340272,26.375,True,True,3.0,1.313797950744629
1731087444636735671,26.25,1731087444556287303,27.25,1731087444516334230,20.187,1731087444636356134,26.75,True,True,3.0,1.3121042251586914
1731087447596882590,26.625,1731087447476668975,27.687,1731087447557130027,20.125,1731087447596443405,27.156,True,True,3.0,1.2705285549163818
1731087450596664710,27.0,1731087450516647309,28.125,1731087450596329747,20.125,1731087450556422898,27.5625,True,True,3.0,1.2685132026672363
1731087453597295744,27.312,1731087453476605803,28.5,1731087453596709318,20.125,1731087453557262683,27.906,True,True,3.0,1.2673709392547607
1731087456636984065,27.687,1731087456516643583,28.875,1731087456596518219,20.125,1731087456636468787,28.281,True,True,3.0,1.3052723407745361
1731087460047003417,28.125,1731087460006517452,29.312,1731087460046540566,20.125,1731087459956672858,28.7185,True,True,3.0,1.7135429382324219
1731087462596963464,28.375,1731087462516596948,29.687,1731087462556768456,20.125,1731087462596551186,29.031,True,True,3.0,1.2621641159057617
1731087465636942291,28.75,1731087465636502402,30.062,1731087465596461129,20.187,1731087465556663041,29.406,True,True,3.0,1.301325798034668
1731087468597023193,29.062,1731087468516569856,30.5,1731087468556600913,20.187,1731087468596601952,29.781,False,True,3.0,1.2596492767333984
1731087471647881167,29.375,1731087471558291367,30.875,1731087471647344481,20.125,1731087471606485269,30.125,False,True,3.0,1.3086943626403809
1731087474636975851,29.75,1731087474516662681,31.187,1731087474596594671,20.125,1731087474636365350,30.4685,False,True,3.0,1.2960247993469238
1731087477876889101,30.187,1731087477796603138,31.187,1731087477876448971,20.187,1731087477836533989,30.687,False,True,3.0,1.5341901779174805
1731087480757042683,30.5,1731087480716541418,31.937,1731087480756455756,20.125,1731087480676642468,31.2185,False,True,3.0,1.412827491760254
1731087483637101644,30.812,1731087483597127171,32.187,1731087483556837957,20.125,1731087483636492477,31.499499999999998,False,True,3.0,1.292527198791504
1731087486646974156,31.125,1731087486516575747,32.562,1731087486606661641,20.125,1731087486646439452,31.8435,False,True,3.0,1.3006260395050049
1731087489636966560,31.437,1731087489557441902,32.812,1731087489636464224,20.125,1731087489596528094,32.1245,False,True,3.0,1.2888767719268799
1731087492636947420,31.687,1731087492516595601,33.062,1731087492636470901,20.125,1731087492596519555,32.3745,False,True,3.0,1.2879612445831299
1731087495637049623,32.0,1731087495556591472,33.312,1731087495597373803,20.125,1731087495636513526,32.656,False,True,3.0,1.287874698638916
1731087498636976735,32.25,1731087498516608056,33.562,1731087498636498236,20.187,1731087498596487487,32.906,False,True,3.0,1.2860283851623535
1731087501647513264,32.5,1731087501556631735,33.812,1731087501596737637,20.125,1731087501647123439,33.156,False,True,3.0,1.2947678565979004
1731087504636979954,32.687,1731087504636525477,34.0,1731087504516643864,20.187,1731087504596520658,33.3435,False,True,3.0,1.283289909362793
1731087507656928830,32.812,1731087507596469718,34.187,1731087507556580797,20.125,1731087507656547488,33.4995,False,True,3.0,1.3013756275177002
1731087510646880037,33.0,1731087510516652446,34.312,1731087510596488129,20.125,1731087510646463508,33.656,False,True,3.0,1.289538860321045
1731087513676893319,33.187,1731087513556685135,34.5,1731087513676486291,20.187,1731087513636517008,33.8435,False,True,3.0,1.3177833557128906
1731087516646722059,33.312,1731087516646345923,34.562,1731087516526456712,20.125,1731087516607231823,33.937,False,True,3.0,1.287273645401001
1731087519637028358,33.437,1731087519596638576,34.687,1731087519556665840,20.125,1731087519636530233,34.062,False,True,3.0,1.275824785232544
1731087522716991524,33.562,1731087522596605044,34.875,1731087522636494004,20.125,1731087522716604592,34.2185,False,True,3.0,1.355485200881958
1731087525717093381,33.625,1731087525677070850,34.937,1731087525716713671,20.125,1731087525636597365,34.281,False,True,3.0,1.353811502456665
1731087528677051471,33.75,1731087528516788637,35.0,1731087528676562404,20.187,1731087528637196257,34.375,False,True,3.0,1.3130173683166504
1731087531687092136,33.875,1731087531556599879,35.125,1731087531686541770,20.125,1731087531647791798,34.5,False,True,3.0,1.3213157653808594
1731087534677017196,33.937,1731087534676563336,35.25,1731087534596579943,20.187,1731087534636524572,34.5935,False,True,3.0,1.31069016456604
1731087537656903476,34.0,1731087537596490977,35.25,1731087537557348680,20.125,1731087537656515972,34.625,False,True,3.0,1.288813829421997
1731087540756907308,34.125,1731087540756481821,35.312,1731087540716485294,20.187,1731087540676697909,34.7185,False,True,3.0,1.3870635032653809
1731087543646834654,34.187,1731087543556606408,35.375,1731087543596411178,20.187,1731087543646407834,34.781,False,True,3.0,1.2761447429656982
1731087546636739299,34.25,1731087546636357538,35.375,1731087546516612350,20.187,1731087546596638313,34.8125,False,True,3.0,1.2642700672149658
1731087549716935649,34.25,1731087549716471698,35.437,1731087549636602602,20.187,1731087549676514223,34.8435,False,True,3.0,1.3426868915557861
1731087552676955594,34.312,1731087552637117201,35.437,1731087552596634070,20.187,1731087552676484254,34.8745,False,True,3.0,1.3023488521575928
1731087555677056334,34.312,1731087555556680816,35.437,1731087555676648016,20.125,1731087555636488219,34.8745,False,True,3.0,1.300687551498413
1731087558687628490,34.375,1731087558636472778,35.5,1731087558596594754,20.187,1731087558687196172,34.9375,True,True,3.0,1.3094978332519531
1731087561756553379,34.437,1731087561716246833,35.5,1731087561678572826,20.187,1731087561756203787,34.9685,True,True,3.0,1.3766541481018066
1731087564646861144,34.5,1731087564516583595,35.562,1731087564596570733,20.187,1731087564646477273,35.031,True,True,3.0,1.26530122756958
1731087567637020558,34.562,1731087567596595855,35.562,1731087567636647392,20.187,1731087567556630340,35.062,True,True,3.0,1.2536697387695312
1731087570676772210,34.562,1731087570637356367,35.625,1731087570597403627,20.187,1731087570676348930,35.0935,True,True,3.0,1.2929959297180176
1731087573717303766,34.625,1731087573636611002,35.687,1731087573716664514,20.187,1731087573676459351,35.156,True,True,3.0,1.3326966762542725
